"PVWatts: Hourly PV Performance Data"
"Requested Location:","Prague"
"Location:","PRAGUE, CZECH REPUBLIC"
"Lat (deg N):","50.1"
"Long (deg E):","14.28"
"Elev (m):","366"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","4","11","580","298","24","5.1","885.424","43.954","692.903","666.413"
"7","4","12","696","234","25.6","6","938.351","45.022","730.286","702.135"
"7","4","13","712","204","25.8","6.1","888.533","44.14","694.409","667.854"
"7","4","14","700","179","26","6.2","782.309","41.984","617.023","593.746"
"7","4","15","634","171","26.3","7","628.105","38.114","501.875","483.065"
"7","4","16","577","140","26","7.2","454.125","34.193","362.356","348.296"
"7","4","17","419","122","25","5.1","264.891","30.597","204.976","195.407"
"7","4","18","183","88","23.7","6","108.246","25.154","83.082","76.357"
"7","4","19","0","25","21","3.1","23.98","20.213","21.067","15.578"
"7","4","20","0","0","20","2.1","0","20","0","0"
"7","4","21","0","0","18.9","4","0","18.9","0","0"
"7","4","22","0","0","18","2.1","0","18","0","0"
"7","4","23","0","0","17","2.1","0","17","0","0"
"7","5","0","0","0","16.4","3","0","16.4","0","0"
"7","5","1","0","0","16","3.1","0","16","0","0"
"7","5","2","0","0","15","0","0","15","0","0"
"7","5","3","0","0","14.4","2","0","14.4","0","0"
"7","5","4","0","15","15","0","14.468","11.244","13.234","7.891"
"7","5","5","145","71","17","0","78.524","16.68","62.855","56.549"
"7","5","6","344","127","19.1","3","225.259","23.747","178.659","169.75"
"7","5","7","576","128","20","2.1","414.223","31.508","331.441","318.336"
"7","5","8","677","147","22","2.1","606.406","39.865","478.42","460.459"
"7","5","9","752","154","23","5","774.662","40.347","615.37","592.161"
"7","5","10","750","177","24","3.1","877.653","47.934","672.279","646.684"
"7","5","11","651","257","25","4.1","913.5","47.975","700.033","673.231"
"7","5","12","524","336","26.1","5","874.134","46.343","675.658","649.918"
"7","5","13","486","325","26","2.1","800.976","50.963","603.997","581.25"
"7","5","14","428","304","26","2.1","680.137","47.364","522.067","502.509"
"7","5","15","327","288","25.8","4","524.129","39.173","418.008","402.14"
"7","5","16","301","214","25","5.1","375.266","33.204","304.243","291.949"
"7","5","17","178","166","24","3.1","221.781","29.618","179.315","170.39"
"7","5","18","76","89","24","3","93.904","25.647","76.355","69.771"
"7","5","19","0","21","20","2.1","20.262","18.932","17.906","12.476"
"7","5","20","0","0","20","2.1","0","20","0","0"
"7","5","21","0","0","19.7","1","0","19.7","0","0"
"7","5","22","0","0","19","1","0","19","0","0"
"7","5","23","0","0","19","1","0","19","0","0"
"7","6","0","0","0","16.5","1","0","16.5","0","0"
"7","6","1","0","0","16","0","0","16","0","0"
"7","6","2","0","0","16","0","0","16","0","0"
"7","6","3","0","0","14.7","1","0","14.7","0","0"
"7","6","4","0","13","15","1","12.534","12.563","11.399","6.09"
"7","6","5","101","71","17","0","75.062","16.515","62.043","55.754"
"7","6","6","241","138","19.8","1","204.094","25.268","163.954","155.404"
"7","6","7","394","189","21.2","2.3","382.89","31.413","309.724","297.268"
"7","6","8","555","197","22.6","3.7","573.241","36.713","460.214","442.898"
"7","6","9","659","202","24","5","750.291","40.743","595.001","572.617"
"7","6","10","662","230","24.8","4","855.211","46.264","660.891","635.783"
"7","6","11","614","279","25.6","3","899.76","50.524","680.243","654.305"
"7","6","12","499","363","26.4","2","877.476","53.873","651.563","626.851"
"7","6","13","533","311","26","1","830.297","56.614","607.15","584.276"
"7","6","14","534","268","26","2.1","732.295","48.918","557.364","536.463"
"7","6","15","544","200","26.3","2","592.005","45.2","456.602","439.413"
"7","6","16","451","198","27","3.1","442.309","39.188","346.314","332.755"
"7","6","17","392","132","26","2.1","265.01","34.057","202.681","193.171"
"7","6","18","155","95","24.9","2","110.911","27.61","85.881","79.097"
"7","6","19","0","24","22","1","23.08","21.076","20.196","14.724"
"7","6","20","0","0","21","1","0","21","0","0"
"7","6","21","0","0","20.2","3","0","20.2","0","0"
"7","6","22","0","0","19","1","0","19","0","0"
"7","6","23","0","0","19","1","0","19","0","0"
"7","7","0","0","0","16.9","2","0","16.9","0","0"
"7","7","1","0","0","17","1","0","17","0","0"
"7","7","2","0","0","16","1","0","16","0","0"
"7","7","3","0","0","13.9","2","0","13.9","0","0"
"7","7","4","0","14","15","0","13.501","11.217","12.352","7.025"
"7","7","5","147","69","17","1","76.437","17.165","60.854","54.589"
"7","7","6","353","124","19.9","1","224.084","26.108","175.161","166.338"
"7","7","7","593","122","22","1","415.137","35.904","324.583","311.685"
"7","7","8","706","132","24","3.1","608.869","39.955","479.817","461.806"
"7","7","9","751","153","25.9","3","771.61","46.808","592.843","570.545"
"7","7","10","305","323","26.2","3","616.583","43.645","483.123","464.993"
"7","7","11","509","347","28","4.1","866.816","49.151","660.152","635.076"
"7","7","12","733","237","29.3","3","977.08","56.051","716.91","689.359"
"7","7","13","829","138","29","3.1","924.919","54.544","683.962","657.862"
"7","7","14","787","142","30","3.1","814.596","52.633","607.419","584.533"
"7","7","15","723","136","30","4","654.7","46.82","499.875","481.137"
"7","7","16","512","161","29","3","438.324","41.423","338.126","324.817"
"7","7","17","224","158","28","2.1","230.752","35.055","180.17","171.225"
"7","7","18","27","85","26.2","3","83.757","27.66","69.629","63.185"
"7","7","19","0","16","26","3.1","15.427","25.05","13.252","7.909"
"7","7","20","0","0","23","2.1","0","23","0","0"
"7","7","21","0","0","21.4","3","0","21.4","0","0"
"7","7","22","0","0","21","2.1","0","21","0","0"
"7","7","23","0","0","21","2.1","0","21","0","0"
"7","8","0","0","0","19.1","4","0","19.1","0","0"
"7","8","1","0","0","18.5","3","0","18.5","0","0"
"7","8","2","0","0","18","2.1","0","18","0","0"
"7","8","3","0","0","16.4","3","0","16.4","0","0"
"7","8","4","0","13","17","2.1","12.535","15.142","11.269","5.962"
"7","8","5","134","69","20","2.1","74.877","20.243","59.313","53.079"
"7","8","6","333","126","22.4","1","219.155","28.47","169.905","161.21"
"7","8","7","553","126","23","2.1","398.889","34.03","315.097","302.483"
"7","8","8","597","163","25","3.1","567.639","39.825","448.149","431.253"
"7","8","9","506","266","27.3","6","689.108","41.17","545.563","525.116"
"7","8","10","366","362","28","2.1","712.634","49.777","540.73","520.467"
"7","8","11","248","396","29","2.1","658.113","49.337","500.735","481.966"
"7","8","12","103","405","31.1","2","512.14","47.362","393.772","378.705"
"7","8","13","7","421","29","2.1","424.516","41.989","335.617","322.385"
"7","8","14","4","336","23","5.1","334.357","30.035","280.473","268.864"
"7","8","15","20","230","23.4","4","238.481","28.787","201.105","191.635"
"7","8","16","4","178","25","1","174.743","30.621","146.095","137.969"
"7","8","17","0","113","22","4.1","108.86","23.624","94.137","87.177"
"7","8","18","0","51","22.3","2","49.251","22.279","42.858","36.951"
"7","8","19","0","9","21","1","8.669","19.029","7.658","2.417"
"7","8","20","0","0","19","8.8","0","19","0","0"
"7","8","21","0","0","17.4","2","0","17.4","0","0"
"7","8","22","0","0","18","2.1","0","18","0","0"
"7","8","23","0","0","18","4.1","0","18","0","0"
"7","9","0","0","0","16.9","4","0","16.9","0","0"
"7","9","1","0","0","17","2.1","0","17","0","0"
"7","9","2","0","0","17","3.1","0","17","0","0"
"7","9","3","0","0","17.1","2","0","17.1","0","0"
"7","9","4","0","3","17","2.1","2.887","14.836","2.599","0"
"7","9","5","0","31","17","2.1","29.906","15.698","26.819","21.221"
"7","9","6","0","95","18.2","4","91.431","18.875","80.819","74.142"
"7","9","7","20","177","19","5.1","181.068","21.776","157.426","149.033"
"7","9","8","42","266","21","2.1","291.087","28.648","245.396","234.761"
"7","9","9","68","350","22.1","2","405.984","33.81","334.164","320.976"
"7","9","10","181","384","23","1","560.132","42.802","440.863","424.219"
"7","9","11","272","406","24","1","691.79","48.841","527.74","507.969"
"7","9","12","401","360","25.8","5","778.604","43.451","610.915","587.888"
"7","9","13","316","413","22","3.1","727.675","42.208","574.494","552.924"
"7","9","14","386","306","23","4.1","641.34","39.21","513.399","494.163"
"7","9","15","322","286","23.1","5","518.608","34.844","422.616","406.593"
"7","9","16","421","173","23","2.1","401.361","35.368","320.039","307.277"
"7","9","17","330","136","24","5.1","246.185","29.04","194.239","184.942"
"7","9","18","152","88","23.1","6","104.053","24.421","81.454","74.764"
"7","9","19","0","22","21","3.1","21.232","20.122","18.661","13.217"
"7","9","20","0","0","20","3.1","0","20","0","0"
"7","9","21","0","0","18.2","5","0","18.2","0","0"
"7","9","22","0","0","18","4.1","0","18","0","0"
"7","9","23","0","0","17","3.1","0","17","0","0"
"7","10","0","0","0","16.9","4","0","16.9","0","0"
"7","10","1","0","0","16","2.1","0","16","0","0"
"7","10","2","0","0","16","2.1","0","16","0","0"
"7","10","3","0","0","15.8","4","0","15.8","0","0"
"7","10","4","0","11","16","3.1","10.603","14.303","9.568","4.292"
"7","10","5","54","68","18","3.1","68.223","18.001","57.958","51.751"
"7","10","6","158","140","19.4","3","180.04","22.765","148.794","140.605"
"7","10","7","125","258","21","2","312.405","29.402","259.806","248.777"
"7","10","8","199","300","21","1","432.406","36.044","350.315","336.631"
"7","10","9","174","371","22.3","3","518.245","36.111","421.476","405.491"
"7","10","10","215","358","22","2.1","563.898","39.073","452.288","435.249"
"7","10","11","162","391","23","1","561.715","43.74","440.089","423.471"
"7","10","12","83","421","24.6","1","509.546","43.586","399.548","384.293"
"7","10","13","246","378","25","1","626.044","47.444","481.036","462.981"
"7","10","14","348","338","24","1","642.572","47.637","492.631","474.158"
"7","10","15","476","236","24.8","4","580.378","39.431","461.427","444.068"
"7","10","16","224","235","24","2.1","352.332","35.195","283.946","272.239"
"7","10","17","40","159","23","1","166.706","29.062","138.889","130.93"
"7","10","18","0","50","19","3","48.285","19.056","42.645","36.743"
"7","10","19","0","10","20","2.1","9.634","18.379","8.535","3.278"
"7","10","20","0","0","19","1","0","19","0","0"
"7","10","21","0","0","18.6","3","0","18.6","0","0"
"7","10","22","0","0","17","2.1","0","17","0","0"
"7","10","23","0","0","17","2.1","0","17","0","0"
"7","11","0","0","0","16.3","3","0","16.3","0","0"
"7","11","1","0","0","16","3.1","0","16","0","0"
"7","11","2","0","0","15","2.1","0","15","0","0"
"7","11","3","0","0","15.3","4","0","15.3","0","0"
"7","11","4","0","7","15","2.1","6.742","12.896","6.122","0.91"
"7","11","5","0","36","15","3.1","34.743","13.978","31.397","25.713"
"7","11","6","0","48","14.9","6","46.338","14.491","41.78","35.894"
"7","11","7","0","83","14","4.1","80.237","14.354","72.389","65.888"
"7","11","8","0","116","14.3","5.1","112.368","15.428","100.891","93.785"
"7","11","9","0","144","14.6","6","139.9","16.253","125.144","117.501"
"7","11","10","1","164","15","4.1","160.662","17.694","142.78","134.731"
"7","11","11","2","174","15","3.1","171.705","18.372","152.124","143.856"
"7","11","12","2","175","15.2","5","172.73","17.945","153.33","145.033"
"7","11","13","3","223","15","3.1","221.046","19.778","194.583","185.278"
"7","11","14","1","248","16","2.1","243.69","22.357","211.977","202.227"
"7","11","15","20","230","16.5","4","238.518","21.543","208.108","198.458"
"7","11","16","2","179","16","2.1","174.686","20.324","153.348","145.051"
"7","11","17","0","112","17","3.1","107.911","18.689","95.467","88.479"
"7","11","18","0","50","17.1","4","48.285","16.888","43.068","37.157"
"7","11","19","0","7","16","2.1","6.741","14.161","6.087","0.875"
"7","11","20","0","0","16","1","0","16","0","0"
"7","11","21","0","0","16.1","3","0","16.1","0","0"
"7","11","22","0","0","16","2.1","0","16","0","0"
"7","11","23","0","0","16","3.1","0","16","0","0"
"7","12","0","0","0","16.1","4","0","16.1","0","0"
"7","12","1","0","0","15","2.1","0","15","0","0"
"7","12","2","0","0","15","2.1","0","15","0","0"
"7","12","3","0","0","15.5","1","0","15.5","0","0"
"7","12","4","0","2","15.2","1","1.924","12.351","1.752","0"
"7","12","5","0","18","15","1","17.349","12.741","15.765","10.375"
"7","12","6","0","48","14.3","4","46.338","13.699","41.928","36.04"
"7","12","7","0","83","14","1","80.237","14.483","72.348","65.847"
"7","12","8","0","116","14","1","112.37","15.974","100.644","93.544"
"7","12","9","0","144","15.2","3","139.903","17.542","124.418","116.791"
"7","12","10","1","164","17","2.1","160.664","20.439","141.001","132.994"
"7","12","11","2","174","19","1","171.708","23.869","148.315","140.136"
"7","12","12","2","176","20.2","2","173.722","24.308","149.747","141.535"
"7","12","13","97","344","20","1","444.854","34.631","364.865","350.726"
"7","12","14","364","270","21","2.1","591.761","38.592","475.159","457.314"
"7","12","15","468","242","22","2","580.537","40.102","460.029","442.719"
"7","12","16","444","183","21.5","2","423.036","34.98","337.901","324.599"
"7","12","17","352","131","21","2.1","249.275","28.471","196.41","187.059"
"7","12","18","146","86","20","4","100.989","21.625","80.198","73.535"
"7","12","19","0","19","18","2.1","18.331","16.843","16.353","10.953"
"7","12","20","0","0","17","2.1","0","17","0","0"
"7","12","21","0","0","16.5","2","0","16.5","0","0"
"7","12","22","0","0","16","1","0","16","0","0"
"7","12","23","0","0","16","1","0","16","0","0"
"7","13","0","0","0","15.3","3","0","15.3","0","0"
"7","13","1","0","0","16","2.1","0","16","0","0"
"7","13","2","0","0","15","2.1","0","15","0","0"
"7","13","3","0","0","13.5","4","0","13.5","0","0"
"7","13","4","0","10","14","2.1","9.637","11.958","8.788","3.527"
"7","13","5","92","66","15","2.1","68.335","14.885","57.158","50.967"
"7","13","6","287","127","16.4","2","204.264","20.9","164.956","156.381"
"7","13","7","345","185","17","1","349.762","28.548","286.876","275.084"
"7","13","8","188","305","18","1","429.709","33.236","353.03","339.262"
"7","13","9","77","343","19.8","2","405.993","32.134","336.878","323.608"
"7","13","10","31","389","20","0","422.084","39.841","337.333","324.049"
"7","13","11","5","391","20","2.1","392.709","31.728","326.745","313.782"
"7","13","12","3","345","20.8","2","344.025","31.114","287.093","275.295"
"7","13","13","16","316","21","1","326.362","32.607","270.376","259.053"
"7","13","14","15","282","20","2.1","289.421","28.24","244.849","234.229"
"7","13","15","9","236","18.2","2","236.787","24.784","203.584","194.05"
"7","13","16","85","231","20","1","271.856","29.005","227.497","217.342"
"7","13","17","159","159","21","3.1","208.095","25.848","171.539","162.805"
"7","13","18","118","85","19.4","4","95.905","20.76","77.603","70.993"
"7","13","19","0","17","18","1","16.397","16.546","14.648","9.278"
"7","13","20","0","0","17","1","0","17","0","0"
"7","13","21","0","0","15.9","4","0","15.9","0","0"
"7","13","22","0","0","16","2.1","0","16","0","0"
"7","13","23","0","0","15","3.1","0","15","0","0"
"7","14","0","0","0","13.4","4","0","13.4","0","0"
"7","14","1","0","0","14","6.2","0","14","0","0"
"7","14","2","0","0","13","2.1","0","13","0","0"
"7","14","3","0","0","12.4","2","0","12.4","0","0"
"7","14","4","0","4","13","2.1","3.85","10.747","3.53","0"
"7","14","5","0","34","12","3.1","32.809","10.847","30.065","24.406"
"7","14","6","0","92","12.4","3","88.553","12.94","80.397","73.729"
"7","14","7","3","159","14","2.1","155.359","16.983","138.435","130.487"
"7","14","8","4","224","14","4.1","221.048","18.251","195.905","186.567"
"7","14","9","20","267","14.8","7","277.757","19.046","245.256","234.625"
"7","14","10","15","359","15","5.1","368.549","22.339","320.605","307.826"
"7","14","11","23","425","17","6.2","444.945","25.231","381.878","367.197"
"7","14","12","82","425","16.6","6","512.998","26.523","437.602","421.07"
"7","14","13","112","419","17","6.2","529.898","27.187","450.546","433.567"
"7","14","14","148","380","18","6.2","512.855","27.891","434.31","417.891"
"7","14","15","208","296","16.8","7","444.405","24.635","380.863","366.215"
"7","14","16","121","275","16","6.2","334.58","22.148","288.839","276.992"
"7","14","17","122","174","15","6.2","209.533","18.429","180.381","171.43"
"7","14","18","48","90","15","3","90.792","16.33","78.517","71.889"
"7","14","19","0","17","13","3.1","16.397","11.739","14.967","9.591"
"7","14","20","0","0","11","2.1","0","11","0","0"
"7","14","21","0","0","10","3","0","10","0","0"
"7","14","22","0","0","9","3.1","0","9","0","0"
"7","14","23","0","0","10","3.1","0","10","0","0"
"7","15","0","0","0","9.1","4","0","9.1","0","0"
"7","15","1","0","0","8","2.1","0","8","0","0"
"7","15","2","0","0","9","3.1","0","9","0","0"
"7","15","3","0","0","9.2","5","0","9.2","0","0"
"7","15","4","0","5","8","3.1","4.814","5.961","4.506","0"
"7","15","5","0","43","10","2.1","41.433","8.889","38.295","32.477"
"7","15","6","14","126","11.3","6","124.61","12.461","112.663","105.299"
