"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","KLODZKO, POLAND"
"Lat (deg N):","50.43"
"Long (deg E):","16.65"
"Elev (m):","375"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","11","2","0","0","10","1","0","10","0","0"
"5","11","3","0","0","10","1","0","10","0","0"
"5","11","4","0","23","10.4","1","21.298","8.129","19.75","14.286"
"5","11","5","3","52","10.8","1","50.167","9.821","46.018","40.049"
"5","11","6","2","79","11.2","2","76.957","11.48","70.229","63.772"
"5","11","7","2","107","12.4","2","104.669","13.73","94.647","87.677"
"5","11","8","34","280","13.5","3","303.494","20.355","266.145","254.94"
"5","11","9","40","324","14.7","4","360.286","22.984","312.373","299.839"
"5","11","10","47","352","15","3","401.007","25.466","343.752","330.271"
"5","11","11","3","174","15.3","2","172.885","20.424","151.737","143.478"
"5","11","12","3","166","15.6","2","164.9","19.369","145.431","137.321"
"5","11","13","3","149","15.5","2","147.788","18.69","130.741","122.97"
"5","11","14","39","267","15.3","2","298.201","23.089","258.345","247.356"
"5","11","15","40","212","15.2","2","235.43","21.768","204.847","195.281"
"5","11","16","47","153","15.3","2","170.769","19.555","149.072","140.876"
"5","11","17","0","105","15.4","3","100.759","16.869","89.881","83.012"
"5","11","18","0","38","15.5","4","36.288","14.925","32.655","26.946"
"5","11","19","0","0","14.5","3","0","14.5","0","0"
"5","11","20","0","0","13.5","2","0","13.5","0","0"
"5","11","21","0","0","12.5","1","0","12.5","0","0"
"5","11","22","0","0","12.1","1","0","12.1","0","0"
"5","11","23","0","0","11.8","1","0","11.8","0","0"
"5","12","0","0","0","11.4","2","0","11.4","0","0"
"5","12","1","0","0","10.7","1","0","10.7","0","0"
"5","12","2","0","0","10","0","0","10","0","0"
"5","12","3","0","0","9.3","0","0","9.3","0","0"
"5","12","4","0","91","9.4","0","48.413","7.139","45.088","39.138"
"5","12","5","423","100","9.5","0","140.607","13.287","104.92","97.727"
"5","12","6","563","128","9.6","0","305.716","22.39","240.715","230.206"
"5","12","7","317","234","11.3","0","398.409","29.631","327.955","314.956"
"5","12","8","256","298","13.1","0","477.727","35.283","388.474","373.58"
"5","12","9","117","355","14.8","1","461.966","32.024","383.493","368.76"
"5","12","10","135","379","15.3","2","517.472","31.159","431.637","415.308"
"5","12","11","145","384","15.9","3","539.689","30.65","451.348","434.341"
"5","12","12","139","371","16.4","4","518.587","29.312","436.492","419.997"
"5","12","13","125","339","16.5","4","462.015","27.952","391.303","376.317"
"5","12","14","117","292","16.5","4","390.227","26.003","333.202","320.044"
"5","12","15","118","232","16.6","4","308.405","23.844","264.954","253.782"
"5","12","16","244","157","16.2","2","266.814","23.785","223.443","213.394"
"5","12","17","0","164","15.9","1","155.917","20.91","136.539","128.635"
"5","12","18","0","66","15.5","0","59.84","17.251","53.287","47.174"
"5","12","19","0","0","13.9","0","0","13.9","0","0"
"5","12","20","0","0","12.3","1","0","12.3","0","0"
"5","12","21","0","0","10.7","2","0","10.7","0","0"
"5","12","22","0","0","9.9","1","0","9.9","0","0"
"5","12","23","0","0","9.1","0","0","9.1","0","0"
"5","13","0","0","0","8.3","0","0","8.3","0","0"
"5","13","1","0","0","7.1","0","0","7.1","0","0"
"5","13","2","0","0","6","0","0","6","0","0"
"5","13","3","0","0","4.8","0","0","4.8","0","0"
"5","13","4","0","135","6.1","0","39.2","3.285","37.118","31.323"
"5","13","5","629","54","7.3","0","124.209","9.941","80.013","73.353"
"5","13","6","701","74","8.6","0","299.446","20.92","230.837","220.593"
"5","13","7","567","171","12.4","2","467.057","26.071","386.819","371.979"
"5","13","8","600","195","16.2","4","616.954","31.322","509.252","490.17"
"5","13","9","455","274","20","6","667.202","33.412","549.361","528.768"
"5","13","10","425","303","20.8","6","717.336","35.328","586.105","564.076"
"5","13","11","344","338","21.5","6","689.657","35.571","563.027","541.906"
"5","13","12","248","354","22.3","7","612.163","33.609","504.606","485.695"
"5","13","13","306","309","22.6","7","598.224","33.536","493.018","474.53"
"5","13","14","377","247","22.8","7","557.569","32.963","459.597","442.302"
"5","13","15","454","178","23.1","7","472.983","31.634","388.333","373.443"
"5","13","16","425","131","21.9","5","325.139","28.907","262.229","251.133"
"5","13","17","0","166","20.8","4","157.78","24.102","136.136","128.242"
"5","13","18","0","59","19.6","3","54.394","19.806","47.876","41.871"
"5","13","19","0","0","18.7","2","0","18.7","0","0"
"5","13","20","0","0","17.9","1","0","17.9","0","0"
"5","13","21","0","0","17","1","0","17","0","0"
"5","13","22","0","0","16.9","1","0","16.9","0","0"
"5","13","23","0","0","16.7","1","0","16.7","0","0"
"5","14","0","0","0","16.6","2","0","16.6","0","0"
"5","14","1","0","0","15.8","1","0","15.8","0","0"
"5","14","2","0","0","15","1","0","15","0","0"
"5","14","3","0","0","14.2","1","0","14.2","0","0"
"5","14","4","0","95","14.9","2","50.265","14.153","45.39","39.433"
"5","14","5","193","125","15.5","4","134.905","17.303","109.865","102.562"
"5","14","6","94","195","16.2","6","218.119","19.52","188.023","178.883"
"5","14","7","94","259","17.6","6","304.429","22.862","262.116","251.022"
"5","14","8","190","312","18.9","6","447.46","27.258","378.753","364.173"
"5","14","9","216","348","20.3","6","535.951","30.744","447.474","430.602"
"5","14","10","246","364","21.3","5","610.863","34.836","500.413","481.656"
"5","14","11","260","365","22.4","5","638.145","36.726","518.014","498.607"
"5","14","12","250","355","23.4","5","615.254","37.291","498.009","479.34"
"5","14","13","230","329","23.3","4","552.055","37.183","446.909","430.056"
"5","14","14","118","294","23.3","4","393.17","33.134","324.423","311.53"
"5","14","15","119","235","23.2","4","312.288","30.587","259.868","248.837"
"5","14","16","135","167","21.8","3","226.377","27.36","188.534","179.381"
"5","14","17","0","109","20.4","3","104.557","22.276","90.986","84.093"
"5","14","18","0","43","19","3","40.893","18.613","36.19","30.413"
"5","14","19","0","0","17.3","2","0","17.3","0","0"
"5","14","20","0","0","15.7","1","0","15.7","0","0"
"5","14","21","0","0","14","1","0","14","0","0"
"5","14","22","0","0","13.8","1","0","13.8","0","0"
"5","14","23","0","0","13.5","1","0","13.5","0","0"
"5","15","0","0","0","13.3","2","0","13.3","0","0"
"5","15","1","0","0","12.7","1","0","12.7","0","0"
"5","15","2","0","0","12.2","1","0","12.2","0","0"
"5","15","3","0","0","11.6","1","0","11.6","0","0"
"5","15","4","0","73","12","0","48.164","9.858","44.328","38.392"
"5","15","5","105","127","12.4","0","126.399","15.509","107.797","100.54"
"5","15","6","95","196","12.8","0","219.541","21.608","187.444","178.318"
"5","15","7","95","261","14.6","0","307.005","28.261","257.705","246.733"
"5","15","8","191","313","16.5","1","449.32","32.176","371.457","357.109"
"5","15","9","218","348","18.3","2","537.732","34.636","440.525","423.893"
"5","15","10","138","382","18.8","3","523.391","33.143","432.39","416.036"
"5","15","11","146","387","19.3","4","543.859","32.757","450.212","433.245"
"5","15","12","49","350","19.8","6","402.667","27.71","341.55","328.136"
"5","15","13","44","317","20","6","359.791","26.776","306.502","294.141"
"5","15","14","118","295","20.3","6","394.253","27.701","333.961","320.779"
"5","15","15","120","236","20.5","6","314.039","26.336","266.696","255.475"
"5","15","16","48","158","19.1","6","176.355","21.952","152.315","144.043"
"5","15","17","0","111","17.8","6","106.451","18.939","94.069","87.11"
"5","15","18","0","20","16.4","6","19.292","15.596","17.308","11.89"
"5","15","19","0","0","15.4","4","0","15.4","0","0"
"5","15","20","0","0","14.5","3","0","14.5","0","0"
"5","15","21","0","0","13.5","2","0","13.5","0","0"
"5","15","22","0","0","13.5","1","0","13.5","0","0"
"5","15","23","0","0","13.4","0","0","13.4","0","0"
"5","16","0","0","0","13.4","0","0","13.4","0","0"
"5","16","1","0","0","13","1","0","13","0","0"
"5","16","2","0","0","12.5","2","0","12.5","0","0"
"5","16","3","0","0","12.1","4","0","12.1","0","0"
"5","16","4","0","59","11.7","2","43.803","10.664","40.171","34.317"
"5","16","5","3","55","11.4","1","53.125","10.737","48.539","42.52"
"5","16","6","2","83","11","0","80.833","11.646","73.718","67.19"
"5","16","7","2","110","11.7","0","107.588","14.41","96.996","89.974"
"5","16","8","3","135","12.4","1","133.185","15.345","119.599","112.08"
"5","16","9","3","157","13.1","2","155.387","16.34","138.934","130.975"
"5","16","10","3","172","13","1","170.653","17.719","151.64","143.384"
"5","16","11","3","178","13","0","176.831","20.468","155.169","146.829"
"5","16","12","3","170","12.9","0","168.847","20.128","148.395","140.215"
"5","16","13","44","318","13.7","0","360.785","29.054","304.031","291.742"
"5","16","14","41","272","14.5","0","304.744","29.585","256.03","245.105"
"5","16","15","120","237","15.3","0","315.159","30.215","262.755","251.645"
"5","16","16","136","169","14.7","0","229.214","26.246","191.985","182.745"
"5","16","17","0","140","14.1","0","133.658","20.486","117.275","109.808"
"5","16","18","0","57","13.5","1","53.138","13.619","48.098","42.088"
"5","16","19","0","0","12.7","1","0","12.7","0","0"
"5","16","20","0","0","11.8","1","0","11.8","0","0"
"5","16","21","0","0","11","1","0","11","0","0"
"5","16","22","0","0","10.3","0","0","10.3","0","0"
"5","16","23","0","0","9.7","0","0","9.7","0","0"
"5","17","0","0","0","9","0","0","9","0","0"
"5","17","1","0","0","8.9","0","0","8.9","0","0"
"5","17","2","0","0","8.9","0","0","8.9","0","0"
"5","17","3","0","0","8.8","0","0","8.8","0","0"
"5","17","4","0","27","9.3","0","24.794","5.728","23.232","17.703"
"5","17","5","2","55","9.9","0","53.031","8.076","49.076","43.047"
"5","17","6","3","84","10.4","0","82.127","11.005","75.068","68.511"
"5","17","7","2","110","12","0","107.587","14.715","96.862","89.844"
"5","17","8","36","288","13.7","0","312.708","26.343","266.683","255.462"
"5","17","9","41","331","15.3","0","367.965","32.365","305.106","292.786"
"5","17","10","48","359","15.8","0","408.843","34.985","334.761","321.555"
"5","17","11","147","388","16.2","0","545.885","40.842","434.071","417.66"
"5","17","12","141","375","16.7","1","524.774","36.376","426.738","410.576"
"5","17","13","233","331","17.1","0","557.237","43.034","437.959","421.415"
"5","17","14","291","273","17.4","0","512.769","42.011","404.27","388.859"
"5","17","15","385","198","17.8","0","452.092","39.819","357.166","343.269"
"5","17","16","428","134","17.3","0","332.486","34.312","261.744","250.662"
"5","17","17","0","190","16.9","0","179.969","26.57","153.488","145.188"
"5","17","18","0","78","16.4","0","70.419","19.167","62.163","55.871"
"5","17","19","0","0","14.7","0","0","14.7","0","0"
"5","17","20","0","0","13.1","0","0","13.1","0","0"
"5","17","21","0","0","11.4","0","0","11.4","0","0"
"5","17","22","0","0","10.7","0","0","10.7","0","0"
"5","17","23","0","0","10","0","0","10","0","0"
"5","18","0","0","0","9.3","0","0","9.3","0","0"
"5","18","1","0","0","8.4","0","0","8.4","0","0"
"5","18","2","0","0","7.4","0","0","7.4","0","0"
"5","18","3","0","0","6.5","0","0","6.5","0","0"
"5","18","4","0","111","7.9","0","53.16","5.888","49.778","43.735"
"5","18","5","262","125","9.2","0","146.942","13.366","118.714","111.215"
"5","18","6","96","200","10.6","0","224.07","19.873","192.955","183.691"
"5","18","7","96","264","13","0","310.667","26.889","262.535","251.43"
"5","18","8","36","289","15.4","0","313.673","30.29","262.515","251.411"
"5","18","9","41","331","17.8","0","367.895","34.809","301.419","289.207"
"5","18","10","48","360","19","1","409.821","33.658","337.758","324.461"
"5","18","11","52","367","20.1","2","423.849","32.875","350.681","336.986"
"5","18","12","50","353","21.3","4","406.597","31.095","339.327","325.982"
"5","18","13","45","321","21.6","3","364.71","31.234","304.129","291.838"
"5","18","14","3","131","21.9","2","129.609","25.584","111.042","103.714"
"5","18","15","3","106","22.2","2","104.599","24.008","90.255","83.379"
"5","18","16","3","78","21.6","1","76.805","22.631","66.642","60.259"
"5","18","17","0","114","21","1","109.307","23.025","94.788","87.814"
"5","18","18","0","48","20.4","1","45.556","20.244","40.016","34.165"
"5","18","19","0","0","18.3","1","0","18.3","0","0"
"5","18","20","0","0","16.1","1","0","16.1","0","0"
"5","18","21","0","0","14","1","0","14","0","0"
"5","18","22","0","0","14","1","0","14","0","0"
"5","18","23","0","0","14.1","1","0","14.1","0","0"
"5","19","0","0","0","14.1","1","0","14.1","0","0"
"5","19","1","0","0","13.9","1","0","13.9","0","0"
"5","19","2","0","0","13.8","1","0","13.8","0","0"
"5","19","3","0","0","13.6","1","0","13.6","0","0"
"5","19","4","0","28","13.7","0","25.683","10.439","23.577","18.041"
"5","19","5","3","56","13.9","0","54.144","12.386","49.111","43.081"
"5","19","6","3","85","14","0","83.101","14.891","74.659","68.111"
"5","19","7","2","111","14.8","0","108.559","17.691","96.434","89.425"
"5","19","8","36","290","15.5","0","314.638","28.237","265.932","254.733"
"5","19","9","41","332","16.3","0","368.864","33.395","304.321","292.024"
"5","19","10","141","385","17.4","0","529.279","41.033","420.401","404.452"
"5","19","11","149","390","18.5","0","549.926","44.14","429.963","413.691"
"5","19","12","257","357","19.6","1","624.651","42.446","492.625","474.152"
"5","19","13","235","332","19.4","1","560.338","40.586","445.94","429.121"
"5","19","14","220","290","19.1","1","475.112","37.12","384.149","369.395"
"5","19","15","222","233","18.9","2","380.338","30.681","315.564","302.935"
"5","19","16","139","173","18.4","2","235.149","25.36","197.881","188.493"
"5","19","17","0","145","18","2","138.365","21.277","120.963","113.414"
"5","19","18","0","50","17.5","2","47.379","17.426","42.157","36.264"
"5","19","19","0","0","16.6","1","0","16.6","0","0"
"5","19","20","0","0","15.6","1","0","15.6","0","0"
"5","19","21","0","0","14.7","1","0","14.7","0","0"
"5","19","22","0","0","13.7","1","0","13.7","0","0"
"5","19","23","0","0","12.8","1","0","12.8","0","0"
"5","20","0","0","0","11.8","1","0","11.8","0","0"
"5","20","1","0","0","11.6","1","0","11.6","0","0"
"5","20","2","0","0","11.4","1","0","11.4","0","0"
"5","20","3","0","0","11.2","1","0","11.2","0","0"
"5","20","4","0","65","11.2","2","47.465","10.272","43.605","37.684"
"5","20","5","3","57","11.3","3","55.096","10.925","50.301","44.248"
"5","20","6","3","85","11.3","4","83.107","11.716","75.729","69.158"
"5","20","7","33","239","12.7","3","250.281","17.99","221.413","211.417"
"5","20","8","36","291","14.2","2","315.602","23.009","273.406","261.997"
"5","20","9","123","362","15.6","2","474.144","29.506","398.446","383.227"
"5","20","10","141","386","16.5","2","530.318","32.764","438.933","422.355"
"5","20","11","149","390","17.4","3","549.923","32.443","455.936","438.77"
"5","20","12","143","377","18.3","4","528.819","31.474","440.498","423.866"
"5","20","13","237","333","18.6","3","563.308","33.973","463.343","445.917"
"5","20","14","295","275","18.8","2","518.826","35.063","423.604","407.548"
"5","20","15","391","199","19.1","1","458.506","36.312","368.764","354.502"
"5","20","16","506","122","18.6","1","358.796","32.082","284.656","272.929"
"5","20","17","0","231","18","1","217.461","25.892","186.059","176.967"
"5","20","18","0","122","17.5","1","103.782","20.251","91.16","84.264"
"5","20","19","0","0","15.9","0","0","15.9","0","0"
"5","20","20","0","0","14.4","0","0","14.4","0","0"
"5","20","21","0","0","12.8","0","0","12.8","0","0"
"5","20","22","0","0","11.3","0","0","11.3","0","0"
"5","20","23","0","0","9.9","0","0","9.9","0","0"
"5","21","0","0","0","8.4","0","0","8.4","0","0"
"5","21","1","0","0","8.4","0","0","8.4","0","0"
"5","21","2","0","0","8.4","0","0","8.4","0","0"
"5","21","3","0","0","8.4","0","0","8.4","0","0"
"5","21","4","0","111","8.7","0","55.806","6.882","52.031","45.943"
"5","21","5","197","133","9.1","0","145.94","13.281","121.318","113.76"
"5","21","6","2","85","9.4","0","82.777","11.987","75.383","68.819"
"5","21","7","33","240","12.5","1","251.259","19.67","220.585","210.611"
"5","21","8","198","318","15.5","2","459.977","28.691","386.779","371.94"
"5","21","9","299","333","18.6","4","596.162","33.163","491.841","473.396"
"5","21","10","253","367","19.5","4","621.153","35.045","508.342","489.294"
"5","21","11","269","367","20.4","5","649.712","34.986","531.982","512.052"
"5","21","12","145","378","21.3","6","531.794","32.051","441.739","425.065"
"5","21","13","132","347","21.5","6","476.839","30.92","398.168","382.957"
"5","21","14","222","292","21.8","6","479.103","31.168","398.886","383.652"
"5","21","15","223","234","22","6","382.501","29.414","319.349","306.608"
"5","21","16","249","166","21.1","5","281.622","26.903","233.114","222.809"
"5","21","17","0","183","20.3","4","173.621","23.863","149.972","141.755"
"5","21","18","0","80","19.4","4","72.826","20.067","64.023","57.693"
"5","21","19","0","0","18.1","3","0","18.1","0","0"
"5","21","20","0","0","16.9","3","0","16.9","0","0"
"5","21","21","0","0","15.6","3","0","15.6","0","0"
"5","21","22","0","0","15.6","2","0","15.6","0","0"
"5","21","23","0","0","15.7","1","0","15.7","0","0"
"5","22","0","0","0","15.7","0","0","15.7","0","0"
"5","22","1","0","0","15.8","1","0","15.8","0","0"
"5","22","2","0","0","15.9","2","0","15.9","0","0"
"5","22","3","0","0","16","3","0","16","0","0"
"5","22","4","0","29","16.1","2","26.615","14.63","23.982","18.438"
"5","22","5","3","57","16.3","1","55.149","15.734","49.282","43.249"
"5","22","6","2","86","16.4","1","83.742","17.153","74.518","67.972"
"5","22","7","3","113","15.7","1","111.03","17.691","98.61","91.554"
"5","22","8","3","138","15.1","2","136.114","17.65","120.965","113.415"
